-0.56211,1.755,0.59016,-2.3327,-0.56889,-0.0020053
-0.58231,1.7934,0.64454,-2.4286,-0.58912,0.0007443
-0.60017,1.8345,0.69078,-2.5188,-0.607,0.0032406
-0.61604,1.8781,0.72895,-2.6032,-0.6229,0.005506
-0.63021,1.9239,0.7592,-2.6818,-0.6371,0.0075622
-0.64291,1.9717,0.78182,-2.7545,-0.64983,0.0094304
-0.6543,2.0212,0.79711,-2.8214,-0.66125,0.01113
-0.66454,2.072,0.80543,-2.8825,-0.67152,0.012679
-0.67374,2.1239,0.80718,-2.938,-0.68075,0.014093
-0.682,2.1765,0.80274,-2.9878,-0.68904,0.015387
-0.6894,2.2296,0.79255,-3.0323,-0.69647,0.016572
-0.69604,2.2829,0.77703,-3.0716,-0.70314,0.01766
-0.70196,2.3363,0.75661,-3.1059,-0.70909,0.018658
-0.70724,2.3894,0.73175,-3.1353,-0.7144,0.019575
-0.71192,2.4421,0.70289,-3.1603,-0.71911,0.020417
-0.71607,2.4941,0.67051,-3.1811,-0.72329,0.021187
-0.71971,2.5454,0.63507,-3.1979,-0.72696,0.021892
-0.7229,2.5958,0.59704,-3.2111,-0.73018,0.022532
-0.72567,2.6451,0.55692,-3.221,-0.73298,0.023112
-0.72806,2.6931,0.51519,-3.228,-0.7354,0.023634
-0.7301,2.7397,0.47236,-3.2324,-0.73748,0.0241
-0.73183,2.7847,0.4289,-3.2346,-0.73923,0.024513
-0.73326,2.8281,0.38531,-3.2348,-0.74069,0.024874
-0.73444,2.8696,0.34206,-3.2336,-0.7419,0.025188
-0.73538,2.9092,0.2996,-3.231,-0.74287,0.025457
-0.73611,2.9467,0.25834,-3.2276,-0.74363,0.025684
-0.73666,2.9821,0.21866,-3.2235,-0.74421,0.025874
-0.73705,3.0151,0.18087,-3.2189,-0.74464,0.02603
-0.73731,3.0458,0.14526,-3.2141,-0.74492,0.026158
-0.73746,3.074,0.11206,-3.2093,-0.7451,0.026261
-0.73751,3.0998,0.081417,-3.2045,-0.74519,0.026343
-0.7375,3.123,0.053477,-3.1998,-0.7452,0.02641
-0.73743,3.1437,0.028321,-3.1954,-0.74516,0.026464
-0.73732,3.1618,0.0060028,-3.1912,-0.74508,0.026509
-0.73718,3.1774,-0.01345,-3.1874,-0.74498,0.026548
-0.73704,3.1904,-0.030027,-3.1838,-0.74486,0.026584
-0.73689,3.2008,-0.043733,-3.1805,-0.74474,0.026619
-0.73675,3.2086,-0.054575,-3.1775,-0.74463,0.026656
-0.73662,3.2139,-0.062567,-3.1749,-0.74453,0.026694
-0.7365,3.2167,-0.067719,-3.1725,-0.74444,0.026737
-0.73641,3.2168,-0.070038,-3.1703,-0.74438,0.026783
-0.73633,3.2145,-0.069525,-3.1685,-0.74433,0.026833
-0.73627,3.2095,-0.066179,-3.1669,-0.7443,0.026886
-0.73622,3.202,-0.059989,-3.1657,-0.74429,0.026943
-0.73618,3.1919,-0.050943,-3.1647,-0.74428,0.027001
-0.73615,3.1793,-0.039028,-3.164,-0.74427,0.02706
-0.7361,3.1641,-0.024233,-3.1637,-0.74425,0.027116
-0.73603,3.1463,-0.0065503,-3.1636,-0.74421,0.027168
-0.73593,3.126,0.014012,-3.1639,-0.74414,0.027213
-0.73578,3.1031,0.03743,-3.1644,-0.74402,0.027246
-0.73556,3.0776,0.063653,-3.1651,-0.74383,0.027265
-0.73526,3.0496,0.092598,-3.166,-0.74356,0.027266
-0.73485,3.0191,0.12414,-3.167,-0.74318,0.027243
-0.73431,2.9862,0.15812,-3.1679,-0.74267,0.027192
-0.73361,2.9509,0.19429,-3.1686,-0.742,0.027108
-0.73273,2.9133,0.2324,-3.1689,-0.74115,0.026988
-0.73165,2.8735,0.27209,-3.1686,-0.7401,0.026824
-0.73033,2.8317,0.31298,-3.1673,-0.73881,0.026615
-0.72874,2.7879,0.35465,-3.1648,-0.73725,0.026354
-0.72686,2.7423,0.39661,-3.1607,-0.7354,0.026038
-0.72464,2.6951,0.43837,-3.1547,-0.73321,0.025665
-0.72207,2.6464,0.4794,-3.1463,-0.73067,0.025229
-0.7191,2.5965,0.51919,-3.1354,-0.72773,0.02473
-0.71569,2.5453,0.5572,-3.1214,-0.72435,0.024162
-0.7118,2.4932,0.5929,-3.104,-0.72049,0.023524
-0.70739,2.4403,0.6258,-3.083,-0.71611,0.022811
-0.7024,2.3867,0.65537,-3.0578,-0.71115,0.02202
-0.69678,2.3327,0.68114,-3.0284,-0.70556,0.021146
-0.69047,2.2785,0.70262,-2.9943,-0.69927,0.020182
-0.68339,2.2243,0.71936,-2.9553,-0.69222,0.019122
-0.67546,2.1703,0.7309,-2.9113,-0.68433,0.017956
-0.6666,2.1168,0.7368,-2.8619,-0.6755,0.016676
-0.6567,2.064,0.73667,-2.8071,-0.66562,0.015269
-0.64562,2.0122,0.7301,-2.7467,-0.65458,0.013721
-0.63322,1.9617,0.71673,-2.6806,-0.64221,0.012017
-0.61932,1.9128,0.69624,-2.6088,-0.62833,0.01014
-0.60368,1.8657,0.66836,-2.5313,-0.61272,0.0080703
-0.58602,1.8207,0.6329,-2.448,-0.59509,0.005788
-0.56596,1.7779,0.58976,-2.3592,-0.57507,0.0032718
-0.54305,1.7375,0.539,-2.2649,-0.55219,0.00050018
-0.5167,1.6996,0.48093,-2.1654,-0.52588,-0.0025471
-0.48623,1.6638,0.41609,-2.0613,-0.49544,-0.0058865
-0.45092,1.6301,0.34538,-1.9531,-0.46018,-0.0095266
-0.41033,1.5979,0.26993,-1.8415,-0.41962,-0.01346
-0.36475,1.5669,0.19086,-1.7274,-0.3741,-0.017655
-0.31594,1.5369,0.10881,-1.6113,-0.32535,-0.022041
-0.26709,1.5083,0.023808,-1.4934,-0.27656,-0.026519
-0.22162,1.4811,-0.064065,-1.3742,-0.23116,-0.030982
-0.18165,1.455,-0.15381,-1.2543,-0.19126,-0.035337
-0.14759,1.4294,-0.24337,-1.1352,-0.15727,-0.039512
-0.11879,1.4032,-0.3303,-1.0182,-0.12854,-0.043458
-0.094284,1.3754,-0.41243,-0.90472,-0.1041,-0.047141
-0.07318,1.3454,-0.48818,-0.79565,-0.083063,-0.050546
-0.054776,1.3128,-0.55657,-0.69164,-0.064724,-0.053668
-0.038546,1.2776,-0.61708,-0.59307,-0.048557,-0.056513
-0.024101,1.2397,-0.66957,-0.50013,-0.034174,-0.059093
-0.011157,1.1993,-0.71408,-0.41291,-0.02129,-0.061423
0.00050066,1.1567,-0.75083,-0.33144,-0.0096914,-0.063522
0.011033,1.1121,-0.78011,-0.25568,0.00078316,-0.065408
0.020565,1.0659,-0.80226,-0.18557,0.01026,-0.067101
0.029199,1.0183,-0.81767,-0.12104,0.018839,-0.068618
0.037017,0.96971,-0.82674,-0.061966,0.026605,-0.069976
0.044089,0.92036,-0.82989,-0.0082148,0.033625,-0.071191
0.050475,0.87057,-0.82755,0.040372,0.039962,-0.072276
0.05623,0.82058,-0.82016,0.083977,0.045668,-0.073245
0.061403,0.77066,-0.80815,0.1228,0.050794,-0.074106
0.066037,0.72101,-0.79197,0.15708,0.055383,-0.074871
0.070175,0.67186,-0.77206,0.18704,0.059477,-0.075546
0.073854,0.62338,-0.74887,0.21295,0.063114,-0.076138
0.077112,0.57576,-0.72282,0.23509,0.066329,-0.076653
0.07998,0.52915,-0.69436,0.25373,0.069158,-0.077096
0.082492,0.48369,-0.66393,0.26916,0.07163,-0.07747
0.084676,0.43954,-0.63196,0.28169,0.073776,-0.07778
0.08656,0.39682,-0.59887,0.29161,0.075624,-0.078029
0.088172,0.35566,-0.56508,0.29921,0.0772,-0.07822
0.089537,0.31617,-0.53101,0.30479,0.078529,-0.078356
0.090678,0.27846,-0.49703,0.30864,0.079636,-0.078441
0.09162,0.24265,-0.46354,0.31102,0.080544,-0.078478
0.092383,0.20884,-0.43088,0.3122,0.081274,-0.078471
0.09299,0.17711,-0.39938,0.31241,0.081848,-0.078423
0.093461,0.14755,-0.36935,0.31188,0.082287,-0.078339
0.093815,0.12024,-0.34105,0.3108,0.082609,-0.078224
0.09407,0.095252,-0.31472,0.30934,0.082833,-0.07808
0.094245,0.072634,-0.29057,0.30766,0.082977,-0.077912
0.094355,0.052438,-0.26875,0.30588,0.083056,-0.077725
0.094414,0.034705,-0.24943,0.30411,0.083084,-0.077522
0.094435,0.019465,-0.23271,0.30243,0.083075,-0.077307
0.09443,0.0067453,-0.21867,0.30091,0.08304,-0.077083
0.094409,-0.0034365,-0.20739,0.29961,0.082988,-0.076853
0.094379,-0.011066,-0.19892,0.29855,0.082927,-0.076618
0.094346,-0.016135,-0.19328,0.29777,0.082864,-0.076382
0.094315,-0.018636,-0.19051,0.29728,0.082802,-0.076144
0.094287,-0.018567,-0.19061,0.2971,0.082744,-0.075905
0.094262,-0.015927,-0.19359,0.29722,0.082688,-0.075666
0.094238,-0.01072,-0.19943,0.29763,0.082634,-0.075426
0.094212,-0.0029505,-0.2081,0.29832,0.082578,-0.075183
0.094178,0.0073716,-0.21959,0.29926,0.082513,-0.074937
0.094128,0.020233,-0.23384,0.30042,0.082432,-0.074685
0.094052,0.035616,-0.25079,0.30174,0.082327,-0.074424
0.09394,0.053495,-0.27034,0.30316,0.082184,-0.07415
0.093778,0.07384,-0.29239,0.3046,0.081993,-0.073862
0.093552,0.096611,-0.3168,0.30595,0.081737,-0.073553
0.093246,0.12176,-0.3434,0.30708,0.081401,-0.073222
0.092843,0.14923,-0.37198,0.30786,0.080969,-0.072862
0.092324,0.17896,-0.40232,0.3081,0.080421,-0.072471
0.09167,0.21086,-0.43415,0.30761,0.079739,-0.072043
0.090861,0.24486,-0.46716,0.30617,0.078901,-0.071575
0.089874,0.28086,-0.50103,0.30354,0.077886,-0.071062
0.088687,0.31876,-0.5354,0.29947,0.076673,-0.070502
0.087278,0.35846,-0.5699,0.29367,0.075238,-0.06989
0.085622,0.39984,-0.60413,0.28586,0.073556,-0.069223
0.083694,0.44279,-0.63769,0.27576,0.071603,-0.068498
0.081467,0.48717,-0.67014,0.26305,0.069351,-0.067712
0.078912,0.53287,-0.70108,0.24744,0.066773,-0.066861
0.076,0.57974,-0.73005,0.22863,0.063839,-0.065942
0.072699,0.62764,-0.75663,0.20632,0.060516,-0.06495
0.068976,0.6764,-0.78036,0.18023,0.056772,-0.063882
0.064794,0.72587,-0.80082,0.15008,0.052571,-0.062731
0.060115,0.77583,-0.81755,0.1156,0.047873,-0.061492
0.054898,0.82611,-0.8301,0.076552,0.042638,-0.060156
0.049098,0.87646,-0.83804,0.032699,0.03682,-0.058716
0.042666,0.92665,-0.84091,-0.016169,0.030373,-0.05716
0.03555,0.97641,-0.83828,-0.070238,0.023241,-0.055477
0.027689,1.0255,-0.8297,-0.12968,0.015367,-0.053654
0.019017,1.0735,-0.81475,-0.19462,0.0066809,-0.051674
0.0094539,1.1202,-0.793,-0.26519,-0.0028952,-0.049524
-0.0010962,1.1652,-0.76407,-0.34149,-0.013457,-0.047183
-0.012751,1.2083,-0.72757,-0.42357,-0.025124,-0.044636
-0.025661,1.2491,-0.68318,-0.51149,-0.038045,-0.041864
-0.040022,1.2874,-0.63065,-0.60523,-0.052416,-0.038849
-0.056093,1.3229,-0.56986,-0.70474,-0.068498,-0.035578
-0.074224,1.3556,-0.50087,-0.80988,-0.08664,-0.032041
-0.094887,1.3855,-0.42406,-0.92032,-0.10731,-0.028233
-0.11871,1.4129,-0.34023,-1.0355,-0.13115,-0.024162
-0.14649,1.4384,-0.2508,-1.1547,-0.15894,-0.019852
-0.17911,1.4629,-0.15781,-1.2765,-0.19157,-0.015344
-0.21723,1.4873,-0.063722,-1.3995,-0.22971,-0.010701
-0.26064,1.5126,0.029147,-1.5223,-0.27314,-0.0060089
-0.30756,1.5394,0.11937,-1.6438,-0.32007,-0.0013633
-0.35481,1.5675,0.20648,-1.7636,-0.36735,0.0031393
-0.39926,1.5969,0.29022,-1.8811,-0.41183,0.0074212
-0.43905,1.6277,0.36986,-1.9959,-0.45165,0.011434
-0.47378,1.6603,0.44425,-2.1071,-0.48641,0.015155
-0.50381,1.6952,0.51225,-2.2139,-0.51648,0.018582
-0.52983,1.7326,0.57298,-2.3158,-0.54253,0.021727
-0.5525,1.7727,0.62589,-2.4123,-0.56523,0.024605
-0.57237,1.8153,0.67075,-2.5031,-0.58513,0.027236
-0.58989,1.8605,0.70752,-2.5881,-0.60269,0.029641
-0.60543,1.9079,0.73632,-2.6672,-0.61826,0.031843
-0.61926,1.9573,0.75736,-2.7404,-0.63212,0.033861
-0.63159,2.0084,0.77095,-2.8076,-0.64448,0.035716
-0.64261,2.061,0.77741,-2.8689,-0.65553,0.037423
-0.65246,2.1146,0.77712,-2.9245,-0.66542,0.039
-0.66127,2.169,0.77048,-2.9743,-0.67426,0.040461
-0.66913,2.224,0.7579,-3.0186,-0.68216,0.041817
-0.67615,2.2792,0.73983,-3.0576,-0.6892,0.043078
-0.68239,2.3345,0.7167,-3.0915,-0.69547,0.044253
-0.68792,2.3896,0.68899,-3.1205,-0.70104,0.045349
-0.69282,2.4444,0.65715,-3.1449,-0.70597,0.046371
-0.69713,2.4985,0.6217,-3.165,-0.71032,0.047324
-0.70091,2.5519,0.58311,-3.1811,-0.71413,0.04821
-0.7042,2.6044,0.54192,-3.1936,-0.71745,0.049033
-0.70704,2.6558,0.49865,-3.2028,-0.72033,0.049796
-0.70948,2.706,0.45383,-3.2092,-0.7228,0.050499
-0.71154,2.7547,0.40802,-3.213,-0.72489,0.051145
-0.71326,2.8019,0.36176,-3.2147,-0.72665,0.051737
-0.71467,2.8473,0.31559,-3.2147,-0.7281,0.052278
-0.71581,2.8908,0.27001,-3.2133,-0.72927,0.052769
-0.7167,2.9323,0.22551,-3.2109,-0.7302,0.053215
-0.71738,2.9716,0.18252,-3.2078,-0.7309,0.05362
-0.71786,3.0086,0.14142,-3.2042,-0.73142,0.053987
-0.71818,3.0432,0.10252,-3.2004,-0.73178,0.054323
-0.71836,3.0755,0.066073,-3.1965,-0.73199,0.054631
-0.71843,3.1052,0.032273,-3.1928,-0.7321,0.054915
-0.71841,3.1323,0.0012525,-3.1892,-0.73211,0.055182
-0.71831,3.1569,-0.026906,-3.186,-0.73205,0.055434
-0.71817,3.1789,-0.052159,-3.183,-0.73194,0.055675
-0.71799,3.1983,-0.074495,-3.1804,-0.73179,0.05591
-0.71779,3.2152,-0.093924,-3.178,-0.73163,0.056141
-0.71758,3.2294,-0.11047,-3.176,-0.73146,0.05637
-0.71738,3.2412,-0.12417,-3.1743,-0.73129,0.056601
-0.71719,3.2503,-0.13506,-3.1729,-0.73114,0.056835
-0.71702,3.257,-0.14316,-3.1717,-0.73101,0.057073
-0.71688,3.2611,-0.14851,-3.1707,-0.7309,0.057316
-0.71677,3.2627,-0.15112,-3.17,-0.73083,0.057564
-0.71669,3.2617,-0.151,-3.1695,-0.73078,0.057819
-0.71664,3.2583,-0.14815,-3.1692,-0.73076,0.05808
-0.71661,3.2523,-0.14256,-3.1691,-0.73077,0.058346
-0.71661,3.2438,-0.1342,-3.1693,-0.7308,0.058617
-0.71662,3.2327,-0.12304,-3.1698,-0.73085,0.058892
-0.71665,3.2191,-0.10906,-3.1705,-0.73091,0.059168
-0.71667,3.2029,-0.092201,-3.1715,-0.73097,0.059444
-0.71668,3.1842,-0.072444,-3.1729,-0.73101,0.059717
-0.71666,3.1629,-0.049761,-3.1745,-0.73103,0.059985
-0.71659,3.139,-0.024144,-3.1766,-0.731,0.060245
-0.71647,3.1124,0.0043906,-3.1789,-0.73091,0.060492
-0.71626,3.0834,0.035792,-3.1815,-0.73074,0.060724
-0.71594,3.0518,0.069967,-3.1843,-0.73046,0.060935
-0.7155,3.0176,0.10677,-3.1872,-0.73005,0.061121
-0.7149,2.9811,0.14599,-3.19,-0.72949,0.061278
-0.71412,2.9422,0.18737,-3.1925,-0.72875,0.0614
-0.71313,2.901,0.23056,-3.1946,-0.72779,0.061485
-0.7119,2.8577,0.27516,-3.1958,-0.72659,0.061527
-0.71039,2.8124,0.32071,-3.196,-0.72512,0.061523
-0.70858,2.7653,0.36671,-3.1947,-0.72335,0.06147
-0.70643,2.7165,0.41263,-3.1915,-0.72124,0.061366
-0.70391,2.6662,0.45789,-3.1861,-0.71876,0.061207
-0.70098,2.6145,0.50194,-3.178,-0.71587,0.060993
-0.6976,2.5617,0.54421,-3.1669,-0.71252,0.060722
-0.69373,2.5079,0.58415,-3.1523,-0.70869,0.060393
-0.68932,2.4533,0.6212,-3.134,-0.70432,0.060003
-0.68432,2.398,0.65484,-3.1115,-0.69936,0.059551
-0.67866,2.3423,0.68457,-3.0845,-0.69375,0.059035
-0.67229,2.2864,0.70988,-3.0528,-0.68742,0.05845
-0.66514,2.2304,0.73031,-3.0161,-0.68031,0.057792
-0.65711,2.1747,0.74538,-2.9741,-0.67232,0.057054
-0.64812,2.1194,0.75465,-2.9266,-0.66338,0.05623
-0.63806,2.0648,0.7577,-2.8735,-0.65335,0.055309
-0.62679,2.0113,0.75411,-2.8146,-0.64213,0.054282
-0.61417,1.959,0.74351,-2.7498,-0.62955,0.053134
-0.6,1.9084,0.72556,-2.6791,-0.61543,0.051852
-0.58406,1.8596,0.69996,-2.6025,-0.59953,0.050421
-0.56607,1.8129,0.66647,-2.5199,-0.58159,0.048822
-0.54566,1.7687,0.62496,-2.4314,-0.56122,0.04704
-0.52238,1.7269,0.57543,-2.3373,-0.53799,0.045056
-0.49567,1.6878,0.51807,-2.2377,-0.51132,0.042854
-0.46488,1.6512,0.45334,-2.133,-0.48057,0.040419
-0.42934,1.6169,0.38198,-2.0238,-0.44508,0.037739
-0.38869,1.5845,0.30498,-1.9108,-0.40447,0.034806
-0.3433,1.5539,0.22333,-1.7947,-0.35913,0.031616
-0.29501,1.5248,0.1376,-1.6759,-0.31088,0.028176
-0.24702,1.4974,0.047889,-1.5548,-0.26292,0.024516
-0.20267,1.4719,-0.045548,-1.4318,-0.21861,0.020703
-0.16394,1.4479,-0.14139,-1.3079,-0.17992,0.01683
-0.13106,1.4243,-0.23722,-1.1846,-0.14709,0.013001
-0.10331,1.4001,-0.33027,-1.0635,-0.11937,0.0093026
-0.079666,1.374,-0.41814,-0.94611,-0.095769,0.0058002
-0.059256,1.3455,-0.49913,-0.83334,-0.0754,0.0025326
-0.04139,1.3142,-0.57223,-0.72588,-0.057577,-0.00048141
-0.025569,1.2799,-0.63697,-0.62409,-0.041798,-0.0032375
-0.011428,1.2427,-0.69321,-0.52814,-0.0277,-0.0057414
0.0012965,1.2029,-0.74108,-0.4381,-0.015019,-0.0080048
0.012801,1.1605,-0.78081,-0.35398,-0.0035579,-0.010043
0.023232,1.116,-0.81273,-0.27573,0.0068298,-0.011873
0.032704,1.0698,-0.83723,-0.20328,0.016258,-0.013512
0.041308,1.022,-0.85472,-0.13656,0.024819,-0.014977
0.049118,0.97314,-0.86561,-0.075436,0.032585,-0.016286
0.056198,0.92343,-0.87034,-0.019788,0.039622,-0.017453
0.062603,0.8732,-0.86937,0.030545,0.045983,-0.018492
0.068384,0.82273,-0.86313,0.075743,0.051721,-0.019415
0.073585,0.77228,-0.85209,0.11601,0.056879,-0.020234
0.07825,0.72207,-0.83668,0.15156,0.061501,-0.020957
0.082417,0.67233,-0.81735,0.18265,0.065626,-0.021593
0.086125,0.62325,-0.79455,0.20953,0.069291,-0.022148
0.089408,0.575,-0.76873,0.23247,0.072532,-0.022627
0.0923,0.52775,-0.74033,0.25177,0.075382,-0.023036
0.094832,0.48165,-0.70978,0.2677,0.077872,-0.023379
0.097033,0.43682,-0.67751,0.28057,0.080032,-0.023659
0.098931,0.39341,-0.64395,0.29067,0.081889,-0.023878
0.10055,0.35154,-0.60952,0.29832,0.08347,-0.024042
0.10193,0.31131,-0.57463,0.30379,0.084801,-0.024151
0.10307,0.27284,-0.53967,0.3074,0.085906,-0.02421
0.10401,0.23624,-0.50503,0.3094,0.086808,-0.024222
0.10477,0.2016,-0.47107,0.31008,0.087528,-0.024189
0.10538,0.16902,-0.43814,0.30968,0.088089,-0.024117
0.10584,0.13859,-0.40653,0.30843,0.088512,-0.024007
0.10618,0.11038,-0.37655,0.30654,0.088815,-0.023865
0.10642,0.084461,-0.34844,0.3042,0.089017,-0.023695
0.10658,0.060897,-0.32242,0.30158,0.089137,-0.0235
0.10668,0.03974,-0.29868,0.29881,0.08919,-0.023285
0.10672,0.021033,-0.27739,0.29602,0.089192,-0.023054
0.10672,0.0048123,-0.25866,0.29329,0.089156,-0.02281
0.1067,-0.008895,-0.2426,0.29071,0.089095,-0.022557
0.10667,-0.020067,-0.22928,0.28834,0.089018,-0.022298
0.10662,-0.028688,-0.21878,0.28622,0.088935,-0.022035
0.10658,-0.034746,-0.21112,0.28438,0.088852,-0.021771
0.10654,-0.038234,-0.20634,0.28285,0.088773,-0.021506
0.10651,-0.039148,-0.20445,0.28163,0.088703,-0.021241
0.10649,-0.037487,-0.20545,0.28074,0.088641,-0.020977
0.10647,-0.033252,-0.20935,0.28016,0.088586,-0.020714
0.10646,-0.026447,-0.21612,0.27989,0.088535,-0.02045
0.10645,-0.017081,-0.22573,0.2799,0.088484,-0.020184
0.10643,-0.0051633,-0.23815,0.28016,0.088425,-0.019914
0.10639,0.0092888,-0.25331,0.28062,0.088349,-0.019638
0.10633,0.026254,-0.27114,0.28122,0.088246,-0.019352
0.10623,0.045705,-0.29153,0.28189,0.088103,-0.019053
0.10607,0.067607,-0.31437,0.28253,0.087906,-0.018737
0.10585,0.091915,-0.33948,0.28302,0.087641,-0.0184
0.10553,0.11858,-0.36669,0.28323,0.087289,-0.018038
0.10512,0.14754,-0.39578,0.283,0.086833,-0.017646
0.10458,0.17871,-0.42649,0.28213,0.086254,-0.017219
0.1039,0.21204,-0.45854,0.28041,0.085532,-0.016754
0.10305,0.24741,-0.4916,0.27762,0.084645,-0.016246
0.10201,0.28475,-0.52535,0.27349,0.083572,-0.015691
0.10077,0.32394,-0.5594,0.26778,0.082289,-0.015085
0.099295,0.36487,-0.59338,0.26018,0.080774,-0.014425
0.097561,0.40744,-0.62687,0.2504,0.079001,-0.013707
0.095543,0.45151,-0.65945,0.23816,0.076943,-0.012928
0.093213,0.49697,-0.69071,0.22313,0.074575,-0.012084
0.090544,0.54367,-0.7202,0.20502,0.071867,-0.011172
0.087504,0.59147,-0.74748,0.18354,0.068789,-0.010187
0.084062,0.64022,-0.7721,0.15837,0.065307,-0.0091254
0.080182,0.68975,-0.79363,0.12924,0.061389,-0.0079819
0.075829,0.73987,-0.8116,0.095875,0.056997,-0.0067504
0.070962,0.79039,-0.82556,0.058012,0.052092,-0.005424
0.065541,0.84109,-0.83506,0.015409,0.046632,-0.0039944
0.059519,0.89172,-0.83966,-0.032156,0.040572,-0.0024523
0.052847,0.94204,-0.83888,-0.084885,0.033861,-0.00078664
0.045469,0.99175,-0.8323,-0.14296,0.026445,0.0010147
0.037324,1.0406,-0.81946,-0.20653,0.018261,0.0029654
0.02834,1.0881,-0.79994,-0.27573,0.0092381,0.0050802
0.01843,1.1342,-0.77331,-0.35066,-0.00071048,0.0073747
0.0074896,1.1783,-0.73918,-0.43141,-0.01169,0.0098649
-0.0046151,1.2203,-0.69721,-0.51804,-0.023834,0.012566
-0.018057,1.2598,-0.64711,-0.61055,-0.037316,0.015493
-0.033066,1.2966,-0.58868,-0.70892,-0.052364,0.018656
-0.049952,1.3306,-0.52192,-0.81303,-0.06929,0.022061
-0.069137,1.3617,-0.44709,-0.92264,-0.088515,0.025706
-0.091198,1.3902,-0.36484,-1.0373,-0.11062,0.029575
-0.1169,1.4166,-0.27642,-1.1562,-0.13636,0.033633
-0.14717,1.4416,-0.18373,-1.2781,-0.16667,0.037821
-0.18294,1.4664,-0.089292,-1.4018,-0.20247,0.04205
-0.22459,1.4919,0.0042762,-1.5254,-0.24415,0.046209
-0.27117,1.5191,0.095014,-1.6477,-0.29076,0.050184
-0.31993,1.548,0.18214,-1.7682,-0.33955,0.053895
-0.36733,1.5783,0.2656,-1.8863,-0.38696,0.057311
-0.41062,1.6101,0.3451,-2.0018,-0.43027,0.060444
-0.44869,1.6436,0.41976,-2.114,-0.46836,0.063317
-0.48163,1.6791,0.48846,-2.222,-0.50131,0.065948
-0.51005,1.7171,0.55019,-2.3253,-0.52974,0.068353
-0.53465,1.7576,0.60429,-2.4233,-0.55436,0.070548
-0.5561,1.8007,0.65038,-2.5157,-0.57583,0.072547
-0.57491,1.8464,0.68835,-2.6023,-0.59466,0.074367
-0.5915,1.8944,0.71825,-2.683,-0.61127,0.076023
-0.60619,1.9444,0.74026,-2.7576,-0.62598,0.077533
-0.61925,1.9963,0.75464,-2.8262,-0.63907,0.078913
-0.63088,2.0496,0.7617,-2.8888,-0.65072,0.080177
-0.64124,2.1042,0.76183,-2.9455,-0.66111,0.081339
-0.65048,2.1596,0.7554,-2.9964,-0.67038,0.08241
-0.65871,2.2157,0.74283,-3.0417,-0.67864,0.083401
-0.66604,2.2721,0.72457,-3.0815,-0.68599,0.08432
-0.67254,2.3286,0.70107,-3.116,-0.69253,0.085172
-0.6783,2.3851,0.6728,-3.1456,-0.69832,0.085965
-0.68338,2.4412,0.64025,-3.1705,-0.70343,0.0867
-0.68784,2.4968,0.60392,-3.1909,-0.70794,0.087382
-0.69175,2.5517,0.56434,-3.2073,-0.71188,0.088011
-0.69514,2.6057,0.52204,-3.22,-0.71531,0.08859
-0.69806,2.6586,0.47757,-3.2294,-0.71827,0.089118
-0.70055,2.7103,0.43151,-3.2358,-0.72081,0.089598
-0.70265,2.7606,0.38444,-3.2397,-0.72295,0.090031
-0.7044,2.8093,0.33692,-3.2415,-0.72474,0.090416
-0.70582,2.8562,0.28953,-3.2416,-0.72621,0.090757
-0.70695,2.9013,0.24281,-3.2404,-0.72739,0.091055
-0.70783,2.9442,0.19725,-3.2382,-0.72831,0.091313
-0.70848,2.985,0.15331,-3.2353,-0.72901,0.091535
-0.70893,3.0235,0.11137,-3.2321,-0.7295,0.091724
-0.7092,3.0595,0.071748,-3.2287,-0.72983,0.091884
-0.70934,3.0931,0.034689,-3.2253,-0.73001,0.092021
-0.70936,3.1241,0.00037373,-3.2222,-0.73008,0.092137
-0.70928,3.1526,-0.031082,-3.2193,-0.73005,0.092236
-0.70913,3.1785,-0.059611,-3.2167,-0.72996,0.092324
-0.70893,3.2017,-0.085189,-3.2144,-0.7298,0.092403
-0.70869,3.2224,-0.10782,-3.2125,-0.72962,0.092476
-0.70844,3.2406,-0.12754,-3.211,-0.72942,0.092546
-0.70818,3.2561,-0.14439,-3.2097,-0.72921,0.092615
-0.70793,3.2691,-0.15841,-3.2087,-0.72901,0.092686
-0.7077,3.2796,-0.16966,-3.208,-0.72883,0.092761
-0.70749,3.2876,-0.17818,-3.2075,-0.72867,0.092839
-0.70732,3.293,-0.18401,-3.2072,-0.72855,0.092923
-0.70718,3.296,-0.18717,-3.207,-0.72846,0.093014
-0.70708,3.2965,-0.18768,-3.2071,-0.7284,0.09311
-0.70701,3.2945,-0.18555,-3.2073,-0.72839,0.093213
-0.70699,3.29,-0.18077,-3.2077,-0.72841,0.093323
-0.707,3.283,-0.1733,-3.2082,-0.72847,0.093438
-0.70703,3.2735,-0.16313,-3.209,-0.72856,0.093558
-0.70709,3.2614,-0.15021,-3.21,-0.72867,0.093682
-0.70716,3.2469,-0.13449,-3.2113,-0.72879,0.093809
-0.70724,3.2298,-0.11593,-3.2129,-0.72891,0.093936
-0.7073,3.2101,-0.094468,-3.2148,-0.72903,0.094061
-0.70734,3.1878,-0.070077,-3.217,-0.72912,0.094182
-0.70734,3.1629,-0.042733,-3.2196,-0.72916,0.094296
-0.70728,3.1355,-0.012443,-3.2225,-0.72915,0.094399
-0.70713,3.1054,0.020754,-3.2258,-0.72905,0.094489
